,Date,a,ticket
1370,2014-05-30,0.2023,GOOGL
1371,2014-05-29,0.6369,GOOGL
1372,2014-05-29,0.6369,GOOGL
1373,2014-05-29,-0.4215,GOOGL
1374,2014-05-29,0.4019,GOOGL
1375,2014-05-29,-0.4215,GOOGL
1376,2014-05-29,0.0772,GOOGL
1377,2014-05-29,0.0772,GOOGL
1378,2014-05-28,0.4767,GOOGL
1379,2014-05-28,0.4767,GOOGL
1380,2014-05-28,0.4767,GOOGL
1381,2014-05-23,0.0,GOOGL
1382,2014-05-23,0.0,GOOGL
1383,2014-05-23,0.0,GOOGL
1384,2014-05-22,0.0,GOOGL
1385,2014-05-21,0.4019,GOOGL
1386,2014-05-19,0.4939,GOOGL
1387,2014-05-19,0.0,GOOGL
1388,2014-05-19,0.0,GOOGL
1389,2014-05-19,0.0,GOOGL
1390,2014-05-19,-0.29600000000000004,GOOGL
1391,2014-05-19,0.0,GOOGL
1392,2014-05-17,-0.2732,GOOGL
1393,2014-05-17,-0.2732,GOOGL
1394,2014-05-17,0.2023,GOOGL
1395,2014-05-17,-0.0772,GOOGL
1396,2014-05-17,0.0,GOOGL
1397,2014-05-16,-0.0772,GOOGL
1398,2014-05-16,-0.0772,GOOGL
1399,2014-05-16,0.0772,GOOGL
1400,2014-05-15,-0.4019,GOOGL
1401,2014-05-15,0.5984,GOOGL
1402,2014-05-14,0.0,GOOGL
1403,2014-05-14,0.0772,GOOGL
1404,2014-05-14,0.0,GOOGL
1405,2014-05-14,0.5106,GOOGL
1406,2014-05-14,0.4215,GOOGL
1407,2014-05-14,0.5106,GOOGL
1408,2014-05-12,-0.7184,GOOGL
1409,2014-05-12,-0.7184,GOOGL
1410,2014-05-11,-0.1027,GOOGL
1411,2014-05-08,0.0,GOOGL
1412,2014-05-07,0.0,GOOGL
1413,2014-05-07,0.0,GOOGL
1414,2014-05-07,0.0,GOOGL
1415,2014-05-03,0.4215,GOOGL
1416,2014-05-02,0.4215,GOOGL
1417,2014-05-02,0.4215,GOOGL
1418,2014-05-02,0.0,GOOGL
1419,2014-05-02,0.0,GOOGL
1420,2014-05-02,0.0,GOOGL
1421,2014-05-01,0.0,GOOGL
1422,2014-05-01,0.29600000000000004,GOOGL
1423,2014-04-30,0.4588,GOOGL
1424,2014-04-30,0.836,GOOGL
1425,2014-04-30,0.0,GOOGL
1426,2014-04-30,0.0,GOOGL
1427,2014-04-29,-0.1531,GOOGL
1428,2014-04-29,0.3182,GOOGL
1429,2014-04-28,0.0,GOOGL
1430,2014-04-28,0.0,GOOGL
1431,2014-04-25,-0.0516,GOOGL
1432,2014-04-25,-0.0516,GOOGL
1433,2014-04-25,0.0,GOOGL
1434,2014-04-25,-0.2263,GOOGL
1435,2014-04-24,-0.2263,GOOGL
1436,2014-04-24,-0.2263,GOOGL
1437,2014-04-24,-0.128,GOOGL
1438,2014-04-24,0.0,GOOGL
1439,2014-04-24,0.0,GOOGL
1440,2014-04-24,0.3182,GOOGL
1441,2014-04-24,0.0,GOOGL
1442,2014-04-24,0.0,GOOGL
1443,2014-04-24,0.2023,GOOGL
1444,2014-04-23,-0.079,GOOGL
1445,2014-04-22,0.3818,GOOGL
1446,2014-04-21,0.743,GOOGL
1447,2014-04-21,0.0,GOOGL
1448,2014-04-21,0.5267,GOOGL
1449,2014-04-21,0.5267,GOOGL
1450,2014-04-21,-0.3818,GOOGL
1451,2014-04-21,-0.3818,GOOGL
1452,2014-04-21,0.743,GOOGL
1453,2014-04-17,-0.6249,GOOGL
1454,2014-04-17,-0.6249,GOOGL
1455,2014-04-17,-0.6249,GOOGL
1456,2014-04-17,-0.6249,GOOGL
1457,2014-04-17,0.6908,GOOGL
1458,2014-04-17,0.5267,GOOGL
1459,2014-04-17,0.0,GOOGL
1460,2014-04-17,0.0,GOOGL
1461,2014-04-17,-0.2263,GOOGL
1462,2014-04-17,-0.6249,GOOGL
1463,2014-04-16,0.8074,GOOGL
1464,2014-04-16,0.0,GOOGL
1465,2014-04-16,0.0,GOOGL
1466,2014-04-16,0.0,GOOGL
1467,2014-04-15,0.0,GOOGL
1468,2014-04-15,0.4754,GOOGL
1469,2014-04-15,0.4754,GOOGL
1470,2014-04-14,0.5106,GOOGL
1471,2014-04-14,0.5106,GOOGL
1472,2014-04-14,0.5106,GOOGL
1473,2014-04-14,0.29600000000000004,GOOGL
1474,2014-04-14,0.0,GOOGL
1475,2014-04-14,0.0,GOOGL
1476,2014-04-14,0.0,GOOGL
1477,2014-04-14,0.0,GOOGL
1478,2014-04-14,-0.5574,GOOGL
1479,2014-04-14,0.0,GOOGL
1480,2014-04-10,0.0,GOOGL
1481,2014-04-10,0.0,GOOGL
1482,2014-04-10,0.0,GOOGL
1483,2014-04-10,0.0,GOOGL
1484,2014-04-08,-0.0258,GOOGL
1485,2014-04-08,0.0,GOOGL
1486,2014-04-08,0.0,GOOGL
1487,2014-04-08,0.0,GOOGL
1488,2014-04-07,0.1531,GOOGL
1489,2014-04-06,0.8885,GOOGL
1490,2014-04-06,0.1531,GOOGL
1491,2014-04-04,-0.29600000000000004,GOOGL
1492,2014-04-03,-0.5358,GOOGL
1493,2014-04-03,0.0,GOOGL
1494,2014-04-03,-0.2023,GOOGL
1495,2014-04-03,-0.2023,GOOGL
1496,2014-04-03,0.0,GOOGL
1497,2014-04-03,0.0,GOOGL
1498,2014-04-03,0.2263,GOOGL
