Date,a,ticket
2017-02-23,0,AAPL
2017-02-21,-0.6124,AAPL
2017-02-20,0.4404,AAPL
2017-02-20,0.6249,AAPL
2017-02-17,0.0258,AAPL
2017-02-17,0.0258,AAPL
2017-02-15,0.0772,AAPL
2017-02-15,-0.5574,AAPL
2017-02-15,-0.1531,AAPL
2017-02-15,0.4588,AAPL
2017-02-15,-0.1531,AAPL
2017-02-14,0.5994,AAPL
2017-02-14,0.296,AAPL
2017-02-14,0.5994,AAPL
2017-02-14,0.296,AAPL
2017-02-14,0.6808,AAPL
2017-02-14,0.0516,AAPL
2017-02-14,0.296,AAPL
2017-02-14,0.5994,AAPL
2017-02-14,0,AAPL
2017-02-14,0.6597,AAPL
2017-02-13,0.5423,AAPL
2017-02-13,0.5423,AAPL
2017-02-13,0,AAPL
2017-02-13,0.1779,AAPL
2017-02-13,0,AAPL
2017-02-12,0.3612,AAPL
2017-02-12,0.3612,AAPL
2017-02-10,0.3182,AAPL
2017-02-10,0.6124,AAPL
2017-02-09,0.2023,AAPL
2017-02-08,-0.1027,AAPL
2017-02-08,0.6486,AAPL
2017-02-07,0.3182,AAPL
2017-02-03,0,AAPL
2017-02-03,-0.296,AAPL
2017-02-03,0,AAPL
2017-02-03,0.8442,AAPL
2017-02-03,-0.296,AAPL
2017-02-02,-0.34,AAPL
2017-02-02,-0.2057,AAPL
2017-02-02,0.0736,AAPL
2017-02-02,0.7814,AAPL
2017-02-01,0.6124,AAPL
2017-02-01,-0.7135,AAPL
2017-01-25,-0.5859,AAPL
2017-01-24,0.128,AAPL
2017-01-24,0.6808,AAPL
2017-01-24,0.128,AAPL
2017-01-24,0.6808,AAPL
2017-01-22,0,AAPL
2017-01-22,0,AAPL
2017-01-21,-0.4767,AAPL
2017-01-21,-0.4767,AAPL
2017-01-21,0,AAPL
2017-01-21,-0.4767,AAPL
2017-01-20,0.6705,AAPL
2017-01-20,0.6705,AAPL
2017-01-19,0.5267,AAPL
2017-01-19,0.4019,AAPL
2017-01-19,0.5267,AAPL
2017-01-19,-0.296,AAPL
2017-01-17,-0.3182,AAPL
2017-01-17,-0.3182,AAPL
2017-01-12,-0.2263,AAPL
2017-01-12,-0.2263,AAPL
2017-01-12,-0.2263,AAPL
2017-01-12,0.7964,AAPL
2017-01-12,0.4404,AAPL
2017-01-12,0.4404,AAPL
2017-01-11,0,AAPL
2017-01-11,0,AAPL
2017-01-10,0,AAPL
2017-01-10,0,AAPL
2017-01-08,0.8176,AAPL
2017-01-06,0,AAPL
2017-01-06,0,AAPL
2017-01-06,0.4019,AAPL
2017-01-06,0.4019,AAPL
2017-01-06,0,AAPL
2017-01-05,-0.4939,AAPL
2017-01-05,0,AAPL
2017-01-05,0.886,AAPL
2017-01-05,0.2023,AAPL
2017-01-04,0,AAPL
2017-01-02,0.3182,AAPL
2016-12-30,0,AAPL
2016-12-22,0.296,AAPL
2016-12-22,0.2023,AAPL
2016-12-22,-0.5106,AAPL
2016-12-20,-0.4019,AAPL
2016-12-19,0.5994,AAPL
2016-12-19,0.5267,AAPL
2016-12-19,-0.6705,AAPL
2016-12-16,0,AAPL
2016-12-16,-0.0644,AAPL
2016-12-16,0.2732,AAPL
2016-12-13,-0.2263,AAPL
2016-12-12,0.0258,AAPL
2016-12-07,0.6249,AAPL
2016-12-07,0.6249,AAPL
2016-12-07,0.1531,AAPL
2016-12-07,-0.34,AAPL
2016-12-06,0.7845,AAPL
2016-12-06,-0.2732,AAPL
2016-12-06,0,AAPL
2016-12-06,0.3818,AAPL
2016-12-03,0.555,AAPL
2016-12-03,0.743,AAPL
2016-11-30,0.4404,AAPL
2016-11-29,-0.1531,AAPL
2016-11-29,0,AAPL
2016-11-29,0.2263,AAPL
2016-11-29,0,AAPL
2016-11-28,-0.1531,AAPL
2016-11-21,-0.3182,AAPL
2016-11-17,0,AAPL
2016-11-17,0.5859,AAPL
2016-11-16,0.8402,AAPL
2016-11-16,0.8402,AAPL
2016-11-16,-0.5994,AAPL
2016-11-16,-0.5994,AAPL
2016-11-15,0.0772,AAPL
2016-11-15,-0.128,AAPL
2016-11-15,0.0258,AAPL
2016-11-15,0.0258,AAPL
2016-11-15,0.0258,AAPL
2016-11-14,-0.9118,AAPL
2016-11-14,0.296,AAPL
2016-11-14,-0.9118,AAPL
2016-11-14,-0.9118,AAPL
2016-11-14,0.296,AAPL
2016-11-11,-0.4703,AAPL
2016-11-10,0.296,AAPL
2016-11-09,0.5267,AAPL
2016-11-08,-0.128,AAPL
2016-11-07,0.128,AAPL
2016-11-07,0.128,AAPL
2016-11-07,0,AAPL
2016-11-06,0,AAPL
2016-11-06,-0.0258,AAPL
2016-11-05,-0.4215,AAPL
2016-11-01,-0.6249,AAPL
2016-10-31,0,AAPL
2016-10-31,0,AAPL
2016-10-28,0.296,AAPL
2016-10-28,0.296,AAPL
2016-10-28,0.2263,AAPL
2016-10-27,0,AAPL
2016-10-27,0,AAPL
2016-10-27,0,AAPL
2016-10-27,0,AAPL
2016-10-27,0.1531,AAPL
2016-10-27,0.1531,AAPL
2016-10-26,-0.2144,AAPL
2016-10-26,-0.2144,AAPL
2016-10-26,-0.2263,AAPL
2016-10-26,0.2023,AAPL
2016-10-26,0,AAPL
2016-10-26,0.2023,AAPL
2016-10-26,0,AAPL
2016-10-26,0.4588,AAPL
2016-10-26,-0.7351,AAPL
2016-10-26,0.745,AAPL
2016-10-25,0.296,AAPL
2016-10-25,0.7978,AAPL
2016-10-25,0,AAPL
2016-10-25,-0.3182,AAPL
2016-10-21,0,AAPL
2016-10-20,0.34,AAPL
2016-10-19,0.1779,AAPL
2016-10-19,-0.7351,AAPL
2016-10-19,0.2023,AAPL
2016-10-19,-0.2732,AAPL
2016-10-13,0.5106,AAPL
2016-10-12,0.5106,AAPL
2016-10-12,0.7579,AAPL
2016-10-11,0.7579,AAPL
2016-10-11,0.7579,AAPL
2016-10-10,0.4939,AAPL
2016-10-10,-0.2263,AAPL
2016-10-10,-0.2263,AAPL
2016-10-07,0.1027,AAPL
2016-10-07,0.1027,AAPL
2016-10-07,0.0516,AAPL
2016-10-07,0.34,AAPL
2016-10-06,0.5574,AAPL
2016-10-06,0.296,AAPL
2016-10-05,0.4019,AAPL
2016-10-05,0.4767,AAPL
2016-10-05,0.4019,AAPL
2016-10-05,0.5256,AAPL
2016-10-05,0.5256,AAPL
2016-10-05,0.1531,AAPL
2016-10-05,0,AAPL
2016-10-05,0,AAPL
2016-10-03,-0.2263,AAPL
2016-10-02,0.7096,AAPL
2016-10-01,-0.2263,AAPL
2016-10-01,-0.2263,AAPL
2016-09-29,0.2263,AAPL
2016-09-28,0.6597,AAPL
2016-09-28,0.6597,AAPL
2016-09-28,0.6597,AAPL
2016-09-27,-0.128,AAPL
2016-09-26,0,AAPL
2016-09-26,-0.128,AAPL
2016-09-26,-0.128,AAPL
2016-09-26,-0.296,AAPL
2016-09-26,-0.34,AAPL
2016-09-23,0.2944,AAPL
2016-09-21,-0.2263,AAPL
2016-09-21,0,AAPL
2016-09-21,0,AAPL
2016-09-21,0,AAPL
2016-09-20,0,AAPL
2016-09-20,0,AAPL
2016-09-20,0.296,AAPL
2016-09-17,0.3182,AAPL
2016-09-16,0.3182,AAPL
2016-09-16,-0.0772,AAPL
2016-09-16,0.3182,AAPL
2016-09-16,-0.1027,AAPL
2016-09-16,-0.1027,AAPL
2016-09-16,0.296,AAPL
2016-09-15,-0.1027,AAPL
2016-09-15,-0.0772,AAPL
2016-09-15,0.296,AAPL
2016-09-15,0.6486,AAPL
2016-09-15,0.6486,AAPL
2016-09-15,-0.2732,AAPL
2016-09-15,0,AAPL
2016-09-15,0.0516,AAPL
2016-09-15,0,AAPL
2016-09-14,0.5423,AAPL
2016-09-14,0.0516,AAPL
2016-09-14,0.8126,AAPL
2016-09-14,0.5423,AAPL
2016-09-14,0.5423,AAPL
2016-09-14,0.3818,AAPL
2016-09-14,0.3818,AAPL
2016-09-14,0,AAPL
2016-09-13,0.8357,AAPL
2016-09-13,0.8357,AAPL
2016-09-10,-0.1531,AAPL
2016-09-09,-0.4588,AAPL
2016-09-08,0,AAPL
2016-09-08,0,AAPL
2016-09-08,0.6486,AAPL
2016-09-08,0.7184,AAPL
2016-09-08,0,AAPL
2016-09-08,0,AAPL
2016-09-08,0.6597,AAPL
2016-09-08,0.5859,AAPL
2016-09-08,0,AAPL
2016-09-07,0.5859,AAPL
2016-09-07,0.3182,AAPL
2016-09-07,0,AAPL
2016-09-07,0.7506,AAPL
2016-09-07,0.7506,AAPL
2016-09-07,0.8761,AAPL
2016-09-07,0.8761,AAPL
2016-09-07,0.296,AAPL
2016-09-04,-0.3818,AAPL
2016-09-02,-0.8591,AAPL
2016-09-02,0.4939,AAPL
2016-09-01,0,AAPL
2016-09-01,0.431,AAPL
2016-09-01,-0.7269,AAPL
2016-09-01,0.431,AAPL
2016-09-01,0.296,AAPL
2016-09-01,0,AAPL
2016-08-31,0.0258,AAPL
2016-08-31,0.0258,AAPL
2016-08-31,0.2732,AAPL
2016-08-31,-0.5346,AAPL
2016-08-31,0.8625,AAPL
2016-08-31,0.8625,AAPL
2016-08-31,-0.5859,AAPL
2016-08-31,0.1027,AAPL
2016-08-31,-0.6124,AAPL
2016-08-31,-0.6124,AAPL
2016-08-30,-0.1779,AAPL
2016-08-30,-0.5859,AAPL
2016-08-30,0.1027,AAPL
2016-08-30,0.6908,AAPL
2016-08-30,-0.4404,AAPL
2016-08-30,-0.6124,AAPL
2016-08-30,0.3612,AAPL
2016-08-30,0.3612,AAPL
2016-08-30,0.2023,AAPL
2016-08-30,0.1531,AAPL
2016-08-29,-0.3612,AAPL
2016-08-29,0,AAPL
2016-08-27,0.296,AAPL
2016-08-26,-0.765,AAPL
2016-08-26,0.2023,AAPL
2016-08-25,0.5267,AAPL
2016-08-25,0.1027,AAPL
2016-08-25,0.8622,AAPL
2016-08-24,0,AAPL
2016-08-23,-0.5574,AAPL
2016-08-23,0.3612,AAPL
2016-08-23,0.3612,AAPL
2016-08-23,0.1027,AAPL
2016-08-22,0,AAPL
2016-08-22,-0.1779,AAPL
2016-08-22,-0.1779,AAPL
2016-08-20,0,AAPL
2016-08-19,0.2477,AAPL
2016-08-19,0.2477,AAPL
2016-08-19,0.2477,AAPL
2016-08-18,0.4118,AAPL
2016-08-18,-0.7184,AAPL
2016-08-17,-0.4588,AAPL
2016-08-17,-0.5574,AAPL
2016-08-17,-0.4588,AAPL
2016-08-17,0.891,AAPL
2016-08-16,0.4118,AAPL
2016-08-16,-0.2152,AAPL
2016-08-16,-0.2152,AAPL
2016-08-16,0.5256,AAPL
2016-08-16,0.8074,AAPL
2016-08-15,0.34,AAPL
2016-08-15,0.296,AAPL
2016-08-15,0,AAPL
2016-08-15,0.5267,AAPL
2016-08-15,0.7003,AAPL
2016-08-15,0,AAPL
2016-08-15,0.296,AAPL
2016-08-15,0.2023,AAPL
2016-08-04,0.1779,AAPL
2016-08-04,0.1779,AAPL
2016-08-04,0.1779,AAPL
2016-08-04,0.1779,AAPL
2016-08-03,0.3182,AAPL
2016-08-03,0.3182,AAPL
2016-08-02,-0.128,AAPL
2016-08-02,-0.128,AAPL
2016-08-02,-0.128,AAPL
2016-08-02,0,AAPL
2016-08-02,0.7351,AAPL
2016-08-01,0,AAPL
2016-08-01,-0.5719,AAPL
2016-08-01,-0.5719,AAPL
2016-08-01,0.6597,AAPL
2016-08-01,0.5859,AAPL
2016-08-01,0.5859,AAPL
2016-08-01,0.5859,AAPL
2016-07-29,0.6908,AAPL
2016-07-29,0.6908,AAPL
2016-07-29,0.6908,AAPL
2016-07-28,0,AAPL
2016-07-28,0,AAPL
2016-07-28,0.2023,AAPL
2016-07-27,0,AAPL
2016-07-27,0.8655,AAPL
2016-07-27,0.8655,AAPL
2016-07-27,-0.0258,AAPL
2016-07-27,0,AAPL
2016-07-27,0.2247,AAPL
2016-07-27,0.743,AAPL
2016-07-27,0.836,AAPL
2016-07-27,0.4588,AAPL
2016-07-27,0.2263,AAPL
2016-07-26,-0.4804,AAPL
2016-07-26,0,AAPL
2016-07-26,0,AAPL
2016-07-26,0,AAPL
2016-07-26,0,AAPL
2016-07-26,0,AAPL
2016-07-26,0.3818,AAPL
2016-07-25,0,AAPL
2016-07-25,-0.7579,AAPL
2016-07-22,0,AAPL
2016-07-22,0,AAPL
2016-07-21,0.7003,AAPL
2016-07-21,-0.1531,AAPL
2016-07-21,-0.1531,AAPL
2016-07-20,-0.2263,AAPL
2016-07-15,0.2755,AAPL
2016-07-15,0.2755,AAPL
2016-07-13,0.4588,AAPL
2016-07-12,-0.5574,AAPL
2016-07-08,0.0772,AAPL
2016-07-06,0.34,AAPL
2016-07-06,0.4019,AAPL
2016-07-05,0.8979,AAPL
2016-07-01,-0.1174,AAPL
2016-07-01,-0.7964,AAPL
2016-07-01,-0.7964,AAPL
2016-06-30,0,AAPL
2016-06-30,0.2023,AAPL
2016-06-28,0.25,AAPL
2016-06-28,0.25,AAPL
2016-06-22,0,AAPL
2016-06-22,0.4019,AAPL
2016-06-22,0.4019,AAPL
2016-06-21,0,AAPL
2016-06-21,0.7964,AAPL
2016-06-21,-0.0772,AAPL
2016-06-21,-0.0772,AAPL
2016-06-20,-0.128,AAPL
2016-06-20,0,AAPL
2016-06-20,0.1027,AAPL
2016-06-20,-0.128,AAPL
2016-06-17,-0.34,AAPL
2016-06-17,-0.1027,AAPL
2016-06-17,-0.1027,AAPL
2016-06-17,0,AAPL
2016-06-17,-0.34,AAPL
2016-06-17,0,AAPL
2016-06-17,0.3182,AAPL
2016-06-17,0,AAPL
2016-06-17,-0.34,AAPL
2016-06-17,0,AAPL
2016-06-14,-0.4588,AAPL
2016-06-14,0.34,AAPL
2016-06-14,0.4767,AAPL
2016-06-13,0.4767,AAPL
2016-06-13,0,AAPL
2016-06-13,0,AAPL
2016-06-13,0.6249,AAPL
2016-06-13,-0.0516,AAPL
2016-06-13,-0.3818,AAPL
2016-06-10,0.0258,AAPL
2016-06-10,0.0258,AAPL
2016-06-10,0,AAPL
2016-06-10,0.0258,AAPL
2016-06-09,0.1027,AAPL
2016-06-09,0.1027,AAPL
2016-06-09,0.1027,AAPL
2016-06-08,0,AAPL
2016-06-07,0,AAPL
2016-06-07,-0.3612,AAPL
2016-06-07,-0.2584,AAPL
2016-06-06,0,AAPL
2016-06-03,0.7329,AAPL
2016-06-03,-0.128,AAPL
2016-06-03,0,AAPL
2016-06-03,0.4215,AAPL
2016-06-03,0.4215,AAPL
2016-06-02,0.1531,AAPL
2016-06-01,0.1531,AAPL
2016-06-01,0,AAPL
2016-06-01,-0.34,AAPL
2016-06-01,-0.3612,AAPL
2016-06-01,-0.3612,AAPL
2016-06-01,0.1027,AAPL
2016-06-01,0.1027,AAPL
2016-06-01,0.0258,AAPL
2016-05-30,0,AAPL
2016-05-30,0,AAPL
2016-05-26,0.0258,AAPL
2016-05-25,0.1531,AAPL
2016-05-25,0.1531,AAPL
2016-05-25,0.6597,AAPL
2016-05-25,0,AAPL
2016-05-25,0.1531,AAPL
2016-05-24,0.6566,AAPL
2016-05-24,0.6566,AAPL
2016-05-24,0.6566,AAPL
2016-05-24,0.5652,AAPL
2016-05-24,0.0772,AAPL
2016-05-21,-0.0772,AAPL
2016-05-21,0.1779,AAPL
2016-05-20,-0.0772,AAPL
2016-05-20,0.7346,AAPL
2016-05-20,0.8221,AAPL
2016-05-19,0.8221,AAPL
2016-05-19,0,AAPL
2016-05-19,0,AAPL
2016-05-19,0,AAPL
2016-05-18,0.4019,AAPL
2016-05-18,0,AAPL
2016-05-18,0,AAPL
2016-05-18,-0.0772,AAPL
2016-05-17,0.5106,AAPL
2016-05-17,0,AAPL
2016-05-17,0.3182,AAPL
2016-05-17,0,AAPL
2016-05-17,0.3612,AAPL
2016-05-17,0.3612,AAPL
2016-05-17,0.3612,AAPL
2016-05-17,0.296,AAPL
2016-05-17,0,AAPL
2016-05-17,0.6124,AAPL
2016-05-16,0.5267,AAPL
2016-05-16,0.5267,AAPL
2016-05-16,0,AAPL
2016-05-16,0.8126,AAPL
2016-05-16,0.296,AAPL
2016-05-16,0,AAPL
2016-05-16,0.5267,AAPL
2016-05-16,0,AAPL
2016-05-16,-0.0516,AAPL
2016-05-13,0.6808,AAPL
2016-05-13,0.296,AAPL
2016-05-13,0,AAPL
2016-05-13,0,AAPL
2016-05-13,0.6808,AAPL
2016-05-13,0.5106,AAPL
2016-05-13,0.6808,AAPL
2016-05-13,0.1027,AAPL
2016-05-13,0.0754,AAPL
2016-05-12,-0.128,AAPL
2016-05-12,-0.128,AAPL
2016-05-12,0.3612,AAPL
2016-05-12,-0.128,AAPL
2016-05-12,0,AAPL
2016-05-12,-0.3182,AAPL
2016-05-12,0.0387,AAPL
2016-05-12,0,AAPL
2016-05-12,-0.5719,AAPL
2016-05-12,0,AAPL
2016-05-10,-0.7783,AAPL
2016-05-10,-0.7783,AAPL
2016-05-10,-0.1027,AAPL
2016-05-09,0,AAPL
2016-05-09,-0.3818,AAPL
2016-05-09,0.5267,AAPL
2016-05-06,0.2944,AAPL
2016-05-05,0,AAPL
2016-05-05,0,AAPL
2016-05-05,0,AAPL
2016-05-05,-0.296,AAPL
2016-05-04,-0.25,AAPL
2016-05-04,-0.2732,AAPL
2016-05-04,0.2023,AAPL
2016-05-03,0,AAPL
2016-04-29,-0.6486,AAPL
2016-04-29,-0.6124,AAPL
2016-04-29,-0.8271,AAPL
2016-04-29,-0.2732,AAPL
2016-04-28,-0.3612,AAPL
2016-04-28,0.8271,AAPL
2016-04-28,-0.4019,AAPL
2016-04-28,0,AAPL
2016-04-28,-0.2732,AAPL
2016-04-28,0.6808,AAPL
2016-04-28,0.5267,AAPL
2016-04-28,0,AAPL
2016-04-28,0,AAPL
2016-04-28,0.34,AAPL
2016-04-27,0.0258,AAPL
2016-04-27,-0.4019,AAPL
2016-04-27,0,AAPL
2016-04-27,0.6908,AAPL
2016-04-27,-0.4404,AAPL
2016-04-27,0.0258,AAPL
2016-04-27,-0.128,AAPL
2016-04-27,0,AAPL
2016-04-27,0,AAPL
2016-04-27,0,AAPL
2016-04-26,0,AAPL
2016-04-26,0.4404,AAPL
2016-04-26,0.3182,AAPL
2016-04-26,-0.7351,AAPL
2016-04-26,0.2165,AAPL
2016-04-25,-0.296,AAPL
2016-04-23,0.1779,AAPL
2016-04-22,0.1779,AAPL
2016-04-22,-0.0516,AAPL
2016-04-20,-0.3182,AAPL
2016-04-20,0,AAPL
2016-04-20,-0.3182,AAPL
2016-04-20,0,AAPL
2016-04-19,0,AAPL
2016-04-19,0,AAPL
2016-04-19,0,AAPL
2016-04-19,0,AAPL
2016-04-19,0.7003,AAPL
2016-04-15,-0.2732,AAPL
2016-04-15,-0.2732,AAPL
2016-04-15,-0.2732,AAPL
2016-04-15,0.0772,AAPL
2016-04-15,0.631,AAPL
2016-04-15,0,AAPL
2016-04-15,0.4019,AAPL
2016-04-15,-0.4019,AAPL
2016-04-15,-0.4019,AAPL
2016-04-15,-0.4019,AAPL
2016-04-14,0,AAPL
2016-04-14,0.4939,AAPL
2016-04-14,0.4939,AAPL
2016-04-14,-0.3612,AAPL
2016-04-14,-0.3612,AAPL
2016-04-14,0.6705,AAPL
2016-04-14,0.1779,AAPL
2016-04-14,0.1779,AAPL
2016-04-14,0.128,AAPL
2016-04-14,0.4404,AAPL
2016-04-13,0.4767,AAPL
2016-04-13,0.4767,AAPL
2016-04-13,-0.6369,AAPL
2016-04-08,0.4215,AAPL
2016-04-08,0.4215,AAPL
2016-04-08,0.4215,AAPL
2016-04-08,0,AAPL
2016-04-07,0,AAPL
2016-04-06,0,AAPL
2016-04-04,-0.2732,AAPL
2016-04-04,-0.2732,AAPL
2016-04-04,0,AAPL
2016-04-02,0,AAPL
2016-04-02,0,AAPL
2016-03-31,-0.1027,AAPL
2016-03-31,-0.5719,AAPL
2016-03-31,-0.1027,AAPL
2016-03-30,-0.1027,AAPL
2016-03-30,0.7845,AAPL
2016-03-30,-0.1027,AAPL
2016-03-30,0.7845,AAPL
2016-03-30,0.7845,AAPL
2016-03-30,-0.7096,AAPL
2016-03-30,0.5267,AAPL
2016-03-29,0,AAPL
2016-03-29,-0.0387,AAPL
2016-03-29,-0.5574,AAPL
2016-03-29,0.2023,AAPL
2016-03-25,0.5267,AAPL
2016-03-25,0.5267,AAPL
2016-03-24,0.3182,AAPL
2016-03-24,0.3182,AAPL
2016-03-24,0.3182,AAPL
2016-03-24,0,AAPL
2016-03-24,0.0516,AAPL
2016-03-23,-0.1027,AAPL
2016-03-23,-0.1027,AAPL
2016-03-23,-0.6486,AAPL
2016-03-23,-0.1027,AAPL
2016-03-23,0.4019,AAPL
2016-03-23,-0.0258,AAPL
2016-03-22,-0.5106,AAPL
2016-03-22,0.5106,AAPL
2016-03-22,0,AAPL
2016-03-22,0,AAPL
2016-03-22,0,AAPL
2016-03-22,0,AAPL
2016-03-22,0.4215,AAPL
2016-03-22,0.4939,AAPL
2016-03-22,0.4939,AAPL
2016-03-22,0.4939,AAPL
2016-03-21,0.4767,AAPL
2016-03-21,0.5267,AAPL
2016-03-21,0.5267,AAPL
2016-03-21,0.5267,AAPL
2016-03-21,-0.0258,AAPL
2016-03-21,0.5267,AAPL
2016-03-21,0.2716,AAPL
2016-03-21,0.2716,AAPL
2016-03-19,-0.3818,AAPL
2016-03-19,-0.3818,AAPL
2016-03-19,0.5106,AAPL
2016-03-18,-0.3818,AAPL
2016-03-18,-0.3818,AAPL
2016-03-18,-0.0772,AAPL
2016-03-17,0.2023,AAPL
2016-03-17,0.2732,AAPL
2016-03-17,-0.0772,AAPL
2016-03-17,-0.5994,AAPL
2016-03-17,-0.5994,AAPL
2016-03-17,-0.1027,AAPL
2016-03-16,0.5106,AAPL
2016-03-16,0.5106,AAPL
2016-03-16,-0.5574,AAPL
2016-03-16,-0.5574,AAPL
2016-03-16,0.1027,AAPL
2016-03-16,0,AAPL
2016-03-16,0.8402,AAPL
2016-03-15,0.1027,AAPL
2016-03-15,0.1027,AAPL
2016-03-15,-0.4588,AAPL
2016-03-15,-0.7461,AAPL
2016-03-15,-0.7461,AAPL
2016-03-15,0.1989,AAPL
2016-03-11,0.2023,AAPL
2016-03-11,0.1531,AAPL
2016-03-11,0.5994,AAPL
2016-03-11,0.2023,AAPL
2016-03-11,0.5994,AAPL
2016-03-11,0.2023,AAPL
2016-03-10,0.2023,AAPL
2016-03-10,0.1531,AAPL
2016-03-10,0.4497,AAPL
2016-03-10,0.4497,AAPL
2016-03-09,0,AAPL
2016-03-09,0.4497,AAPL
2016-03-09,0,AAPL
2016-03-08,0.6908,AAPL
2016-03-08,0.6908,AAPL
2016-03-08,0.6908,AAPL
2016-03-08,-0.7579,AAPL
2016-03-07,0.2263,AAPL
2016-03-07,-0.7579,AAPL
2016-03-07,-0.7579,AAPL
2016-03-07,-0.4767,AAPL
2016-03-07,0.7003,AAPL
2016-03-07,0.7003,AAPL
2016-03-07,0.7003,AAPL
2016-03-07,-0.6369,AAPL
2016-03-07,0,AAPL
2016-03-06,0,AAPL
2016-03-04,0.1531,AAPL
2016-03-04,-0.5106,AAPL
2016-03-04,0.1531,AAPL
2016-03-04,0.1531,AAPL
2016-03-04,0.1531,AAPL
2016-03-04,-0.4767,AAPL
2016-03-04,-0.4767,AAPL
2016-03-03,-0.0258,AAPL
2016-03-03,-0.0258,AAPL
2016-03-03,-0.4767,AAPL
2016-03-03,-0.4767,AAPL
2016-03-03,0.6369,AAPL
2016-03-03,0.6369,AAPL
2016-03-03,0,AAPL
2016-03-03,0.4019,AAPL
2016-03-03,0.4019,AAPL
2016-03-03,0,AAPL
2016-03-02,0,AAPL
2016-03-02,0,AAPL
2016-03-01,-0.3182,AAPL
2016-03-01,-0.3182,AAPL
2016-03-01,0.3612,AAPL
2016-03-01,0.3612,AAPL
2016-03-01,0.3612,AAPL
2016-03-01,-0.2023,AAPL
2016-03-01,-0.2023,AAPL
2016-03-01,-0.2023,AAPL
2016-02-29,0.4215,AAPL
2016-02-29,0.4215,AAPL
2016-02-29,-0.0772,AAPL
2016-02-29,-0.0772,AAPL
2016-02-27,0.6808,AAPL
2016-02-27,0.4215,AAPL
2016-02-27,0.6808,AAPL
2016-02-27,0.6808,AAPL
2016-02-26,0.4215,AAPL
2016-02-26,0.4215,AAPL
2016-02-26,-0.7003,AAPL
2016-02-26,0.6808,AAPL
2016-02-26,-0.7003,AAPL
2016-02-26,0.5859,AAPL
2016-02-26,0.4404,AAPL
2016-02-26,0.4404,AAPL
2016-02-26,-0.6597,AAPL
2016-02-25,-0.6597,AAPL
2016-02-25,-0.6597,AAPL
2016-02-25,-0.25,AAPL
2016-02-25,0.4215,AAPL
2016-02-25,0.4215,AAPL
2016-02-25,0.2023,AAPL
2016-02-25,0.128,AAPL
2016-02-25,-0.3612,AAPL
2016-02-25,0.2023,AAPL
2016-02-25,0.2023,AAPL
2016-02-24,0.5574,AAPL
2016-02-24,0.5859,AAPL
2016-02-24,-0.5423,AAPL
2016-02-24,0.7269,AAPL
2016-02-24,0.7269,AAPL
2016-02-24,0,AAPL
2016-02-24,-0.0772,AAPL
2016-02-24,0.2023,AAPL
2016-02-23,0.1027,AAPL
2016-02-23,0.7269,AAPL
2016-02-23,0.4215,AAPL
2016-02-23,0.4215,AAPL
2016-02-23,0.7269,AAPL
2016-02-22,-0.5423,AAPL
2016-02-22,0.4215,AAPL
2016-02-22,0,AAPL
2016-02-22,-0.4215,AAPL
2016-02-22,0.5267,AAPL
2016-02-22,0.296,AAPL
2016-02-22,-0.5423,AAPL
2016-02-22,0.5267,AAPL
2016-02-22,0.5267,AAPL
2016-02-22,-0.5423,AAPL
2016-02-20,-0.4215,AAPL
2016-02-20,0.2023,AAPL
2016-02-20,0.5267,AAPL
2016-02-20,0.5719,AAPL
2016-02-19,-0.4215,AAPL
2016-02-19,0.2023,AAPL
2016-02-19,0.2023,AAPL
2016-02-19,0.2023,AAPL
2016-02-19,0.5267,AAPL
2016-02-19,0.5267,AAPL
2016-02-19,0.5719,AAPL
2016-02-19,0.5719,AAPL
2016-02-19,0.5719,AAPL
2016-02-19,0.5719,AAPL
2016-02-18,0.3612,AAPL
2016-02-18,0.7615,AAPL
2016-02-18,0.296,AAPL
2016-02-17,-0.8519,AAPL
2016-02-17,0.765,AAPL
2016-02-17,0.3612,AAPL
2016-02-17,0.7615,AAPL
2016-02-17,0.7615,AAPL
2016-02-17,0.7096,AAPL
2016-02-17,-0.4767,AAPL
2016-02-17,-0.4767,AAPL
2016-02-17,0.7506,AAPL
2016-02-17,0.7783,AAPL
2016-02-16,0.5574,AAPL
2016-02-16,0.5574,AAPL
2016-02-16,0.6486,AAPL
2016-02-16,0.5574,AAPL
2016-02-16,-0.1027,AAPL
2016-02-16,-0.1027,AAPL
2016-02-16,-0.1027,AAPL
2016-02-13,0,AAPL
2016-02-12,0,AAPL
2016-02-12,0.4019,AAPL
2016-02-08,-0.3182,AAPL
2016-02-08,0,AAPL
2016-02-08,-0.4588,AAPL
2016-02-06,-0.6249,AAPL
2016-02-05,-0.1779,AAPL
2016-02-05,-0.4939,AAPL
2016-02-04,0.25,AAPL
2016-02-04,0.25,AAPL
2016-02-04,0.25,AAPL
2016-02-04,0.25,AAPL
2016-02-03,0.25,AAPL
2016-02-02,0.1154,AAPL
2016-02-02,0.9216,AAPL
2016-02-02,0.1154,AAPL
2016-02-02,0.0516,AAPL
2016-02-02,0.0516,AAPL
2016-02-02,0.8718,AAPL
2016-02-02,0.8718,AAPL
2016-02-01,0.8718,AAPL
2016-02-01,0.6652,AAPL
2016-02-01,0.8718,AAPL
2016-02-01,0.6652,AAPL
2016-01-29,0.296,AAPL
2016-01-29,-0.4215,AAPL
